Title,ASIN,Url
"Madisi Wood-Cased #2 HB Pencils, Yellow, Pre-sharpened, Bulk Pack, 576 pencils in box", B07NW9N6W5 ,https://www.amazon.com/Wood-Cased-Pencils-Pre-sharpened-pencils-Madisi/dp/B07NW9N6W5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m5521CJJB_Ba2lspa5GUy8-zjq9_R-eM2rmiD6onV4fKGoGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.5u08GWQVol9YElwp-_g6jWvJVYYapfQqtE92ZlzYBIw&dib_tag=se&keywords=Pencil&qid=1745980071&sr=8-7
"Amazon Basics Woodcased Classroom #2 Pencils with Erasers, Pre-sharpened, HB Lead, Value Pack of 30 count, Orange", B071JM699B ,https://www.amazon.com/AmazonBasics-Pre-sharpened-Wood-Cased-Pencils/dp/B071JM699B/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m5521CJJB_Ba2lspa5GUy8-zjq9_R-eM2rmiD6onV4fKGoGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.5u08GWQVol9YElwp-_g6jWvJVYYapfQqtE92ZlzYBIw&dib_tag=se&keywords=Pencil&qid=1745980071&sr=8-8
"Amazon Basics Wood-Cased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow", B071JM699P ,https://www.amazon.com/AmazonBasics-Pre-sharpened-Wood-Cased-Pencils/dp/B071JM699P/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m5521CJJB_Ba2lspa5GUy8-zjq9_R-eM2rmiD6onV4fKGoGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.5u08GWQVol9YElwp-_g6jWvJVYYapfQqtE92ZlzYBIw&dib_tag=se&keywords=Pencil&qid=1745980071&sr=8-6
"Wood-Cased #2 HB Pencils, Pre-sharpened, 360 Count Bulk Pack", B0CFQJ9834 ,https://www.amazon.com/Rarlan-Wood-Cased-Pencils-Pre-sharpened-Count/dp/B0CFQJ9834/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m5521CJJB_Ba2lspa5GUy8-zjq9_R-eM2rmiD6onV4fKGoGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.5u08GWQVol9YElwp-_g6jWvJVYYapfQqtE92ZlzYBIw&dib_tag=se&keywords=Pencil&qid=1745980071&sr=8-9
"Madisi Wood-Cased #2 HB Pencils, Yellow, Pre-sharpened, Bulk Pack, 1000 pencils", B07ZGDX5MT ,https://www.amazon.com/Wood-Cased-Pencils-Yellow-Pre-sharpened-pencils/dp/B07ZGDX5MT/ref=sr_1_10?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m5521CJJB_Ba2lspa5GUy8-zjq9_R-eM2rmiD6onV4fKGoGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpwY7E576axCRzQmWwxMvXxu4tbbCqq1en6gNZM8RF_8BBxU5fZ1cwXOqKMTu8AcDI.5u08GWQVol9YElwp-_g6jWvJVYYapfQqtE92ZlzYBIw&dib_tag=se&keywords=Pencil&qid=1745980071&sr=8-10
"S & E TEACHER'S EDITION Woodcased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, Pencils No. 2, Yellow, 1000 Count", B0CNNMQ89Y ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDM1NTY0MjQ5MjA3OTYyOjE3NDYzNDgyNTY6c3BfYXRmOjMwMDE1MjA2ODU3NDAwMjo6MDo6&url=%2FTEACHERS-Woodcased-Pencils-Pre-sharpened-Yellow%2Fdp%2FB0CNNMQ89Y%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ppF-cpAcuQGvUW6cmKQ9qy6aZHs_fWqSv81FwlWWgQoCm0kZ7MDAl_vZ3jsUb4-b5kfemJrmPfM_2VHkzRYpyw35CQxZquJZthA_fa5tDsnlit3mD1qC0O5_kunKWUeXyPLBFXl9FtUmNvbfeJic6i_Qo4TIzOxpa_3A1Lo5oAe7t891I85YDjUauMPTMKfKbAjbK2IhMpy_2KfcvcZGS8qSyW4D26_kNQbJsnCl2y_xXqrCYsIr9jXe_wYPwPRs5scvbLCTzB-H2TPa5AwwJIsHL3JsXF28-UHKUtW6Pk.Vu7Yp3xMjzNWu3CaJXERqPXSdcV-w0nOFj1BpfGqxug%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1746348255%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"IKAYAS 400 Pack Yellow #2 HB Pencils with Erasers for Kids, Pre-Sharpened, Ambidextrous, Writing, Drawing, Sketching", B0C65WZL9T ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDM1NTY0MjQ5MjA3OTYyOjE3NDYzNDgyNTY6c3BfYXRmOjMwMDA2MjQxNjM4NTYwMjo6MDo6&url=%2FIKAYAS-Sharpened-Pre-sharpened-classroom-Wood-Cased%2Fdp%2FB0C65WZL9T%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ppF-cpAcuQGvUW6cmKQ9qy6aZHs_fWqSv81FwlWWgQoCm0kZ7MDAl_vZ3jsUb4-b5kfemJrmPfM_2VHkzRYpyw35CQxZquJZthA_fa5tDsnlit3mD1qC0O5_kunKWUeXyPLBFXl9FtUmNvbfeJic6i_Qo4TIzOxpa_3A1Lo5oAe7t891I85YDjUauMPTMKfKbAjbK2IhMpy_2KfcvcZGS8qSyW4D26_kNQbJsnCl2y_xXqrCYsIr9jXe_wYPwPRs5scvbLCTzB-H2TPa5AwwJIsHL3JsXF28-UHKUtW6Pk.Vu7Yp3xMjzNWu3CaJXERqPXSdcV-w0nOFj1BpfGqxug%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1746348255%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"BIC Xtra-Smooth Pastel Mechanical Pencils with Erasers, Medium Point (0.7mm), 40-Count Pack, Bulk Mechanical Pencils for School or Office Supplies", B0CQ6QY3WH ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDM1NTY0MjQ5MjA3OTYyOjE3NDYzNDgyNTY6c3BfYXRmOjMwMDUzNjcxODE2MzIwMjo6MDo6&url=%2FBIC-Xtra-Smooth-Mechanical-40-Count-Supplies%2Fdp%2FB0CQ6QY3WH%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ppF-cpAcuQGvUW6cmKQ9qy6aZHs_fWqSv81FwlWWgQoCm0kZ7MDAl_vZ3jsUb4-b5kfemJrmPfM_2VHkzRYpyw35CQxZquJZthA_fa5tDsnlit3mD1qC0O5_kunKWUeXyPLBFXl9FtUmNvbfeJic6i_Qo4TIzOxpa_3A1Lo5oAe7t891I85YDjUauMPTMKfKbAjbK2IhMpy_2KfcvcZGS8qSyW4D26_kNQbJsnCl2y_xXqrCYsIr9jXe_wYPwPRs5scvbLCTzB-H2TPa5AwwJIsHL3JsXF28-UHKUtW6Pk.Vu7Yp3xMjzNWu3CaJXERqPXSdcV-w0nOFj1BpfGqxug%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1746348255%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Seagull Pencils Pre-sharpened No. 2 144/box 4 Boxes of 144 New Improved Eraser, B01C4JIZUQ ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDM1NTY0MjQ5MjA3OTYyOjE3NDYzNDgyNTY6c3BfYXRmOjMwMDQ4ODM5NTgzODMwMjo6MDo6&url=%2FPencils-Pre-sharpened-Boxes-Improved-Eraser%2Fdp%2FB01C4JIZUQ%2Fref%3Dsr_1_5_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ppF-cpAcuQGvUW6cmKQ9qy6aZHs_fWqSv81FwlWWgQoCm0kZ7MDAl_vZ3jsUb4-b5kfemJrmPfM_2VHkzRYpyw35CQxZquJZthA_fa5tDsnlit3mD1qC0O5_kunKWUeXyPLBFXl9FtUmNvbfeJic6i_Qo4TIzOxpa_3A1Lo5oAe7t891I85YDjUauMPTMKfKbAjbK2IhMpy_2KfcvcZGS8qSyW4D26_kNQbJsnCl2y_xXqrCYsIr9jXe_wYPwPRs5scvbLCTzB-H2TPa5AwwJIsHL3JsXF28-UHKUtW6Pk.Vu7Yp3xMjzNWu3CaJXERqPXSdcV-w0nOFj1BpfGqxug%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1746348255%26sr%3D8-5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"S & E TEACHER'S EDITION Woodcased #2 Pencils, Pre-sharpened, Yellow Pencils with Erasers #2 HB Lead Bulk Box, Pencils No. 2 Pencil, 600Pcs", B0CY51CD7G ,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDM1NTY0MjQ5MjA3OTYyOjE3NDYzNDgyNTY6c3BfYXRmOjMwMDI2NDAzNzgyMDkwMjo6MDo6&url=%2FTEACHERS-Woodcased-Pencils-Pre-sharpened-Erasers%2Fdp%2FB0CY51CD7G%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.3ppF-cpAcuQGvUW6cmKQ9qy6aZHs_fWqSv81FwlWWgQoCm0kZ7MDAl_vZ3jsUb4-b5kfemJrmPfM_2VHkzRYpyw35CQxZquJZthA_fa5tDsnlit3mD1qC0O5_kunKWUeXyPLBFXl9FtUmNvbfeJic6i_Qo4TIzOxpa_3A1Lo5oAe7t891I85YDjUauMPTMKfKbAjbK2IhMpy_2KfcvcZGS8qSyW4D26_kNQbJsnCl2y_xXqrCYsIr9jXe_wYPwPRs5scvbLCTzB-H2TPa5AwwJIsHL3JsXF28-UHKUtW6Pk.Vu7Yp3xMjzNWu3CaJXERqPXSdcV-w0nOFj1BpfGqxug%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1746348255%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
